dialect,op_name,td_symbol,template,source_file,family,status,arguments,argument_type_hints,results,result_type_hints,param_type_lists
ascendc,ascendc.broadcast_with_stride,AscendC_BroadcastWithStrideOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcM:AnyType; srcK:AnyType; srcZ:AnyType; dstM:AnyType; dstK:AnyType; dstZ:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.cast_deq_l0,AscendC_CastDeqL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr; isVecDeq:UnitAttr; halfBlock:UnitAttr,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr; isVecDeq:UnitAttr; halfBlock:UnitAttr,,,
ascendc,ascendc.cast_deq_l1,AscendC_CastDeqL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AnyType; src:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr; isVecDeq:UnitAttr; halfBlock:UnitAttr,dst:AnyType; src:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr; isVecDeq:UnitAttr; halfBlock:UnitAttr,,,
ascendc,ascendc.cast_deq_l2,AscendC_CastDeqL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AnyType; src:AnyType; calCount:AnyType; isVecDeq:UnitAttr; halfBlock:UnitAttr,dst:AnyType; src:AnyType; calCount:AnyType; isVecDeq:UnitAttr; halfBlock:UnitAttr,,,
ascendc,ascendc.cast_extend,AscendC_CastExtendOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCastExt.td,other,explicit-def,dst:AnyType; src:AnyType; roundMode:AscendC_RoundModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,dst:AnyType; src:AnyType; roundMode:AscendC_RoundModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.cast_l0,AscendC_CastL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.cast_l1,AscendC_CastL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.cast_l2,AscendC_CastL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecVconv.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; calCount:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; roundMode:AscendC_RoundModeAttr; calCount:AnyType,,,
ascendc,ascendc.ceil,CeilOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.check_local_memory_ia,AscendC_CheckLocalMemoryIAOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCommon.td,other,explicit-def,param:AscendC_CheckLocalMemoryIAParam,param:AscendC_CheckLocalMemoryIAParam,,,0
ascendc,ascendc.clamp_max,ClampMaxOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; scalar:AnyType; calCount:AnyType; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; scalar:AnyType; calCount:AnyType; isReuseSource:AnyType,,,
ascendc,ascendc.clamp_min,ClampMinOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; scalar:AnyType; calCount:AnyType; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; scalar:AnyType; calCount:AnyType; isReuseSource:AnyType,,,
ascendc,ascendc.clip_by_value,AscendC_ClipByValueOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecActivationExt.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; clipValueMin:AnyType; clipValueMax:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src:AnyType; clipValueMin:AnyType; clipValueMax:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.compare_extend,AscendC_CompareExtendOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCompareExt.td,other,explicit-def,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.compare_l0,AscendC_CompareL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,0;0;0;-1;0;0;0
ascendc,ascendc.compare_l1,AscendC_CompareL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.compare_l2,AscendC_CompareL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; calCount:AnyType,,,0;0;0;-1;0
ascendc,ascendc.compare_r_l0,AscendC_CompareRL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,0;0;-1;0;0
ascendc,ascendc.compare_r_l1,AscendC_CompareRL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:Variadic<UI64>; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,src0:AnyType; src1:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:UI64/Variadic; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.compare_scalar_extend,AscendC_CompareScalarExtendOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCompareExt.td,other,explicit-def,dst:AnyType; src:AnyType; scalar:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,dst:AnyType; src:AnyType; scalar:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.compare_scalar_extend_int32,AscendC_CompareScalarExtendInt32Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCompareExt.td,other,explicit-def,dst:AnyType; src:AnyType; scalar:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,dst:AnyType; src:AnyType; scalar:AnyType; cmpMode:AscendC_CmpModeAttr; calCount:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.compare_scalar_l0,AscendC_CompareScalarL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,0;0;0;-1;0;0;0
ascendc,ascendc.compare_scalar_l1,AscendC_CompareScalarL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.compare_scalar_l2,AscendC_CompareScalarL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; calCount:AnyType,dst:AnyType; src0:AnyType; src1Scalar:AnyType; cmpMode:AscendC_CMPMODEAttr; calCount:AnyType,,,0;0;0;-1;0
ascendc,ascendc.concat,AscendC_ConcatOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Sort.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; tmp:AscendC_LocalTensor; repeatTime:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; tmp:AscendC_LocalTensor; repeatTime:AnyType,,,
ascendc,ascendc.concat,AscendC_ConcatOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; srcList:Variadic<AscendC_LocalTensor>; axis:AnyType; calCount:AnyType,dst:AscendC_LocalTensor; srcList:AscendC_LocalTensor/Variadic; axis:AnyType; calCount:AnyType,,,
ascendc,ascendc.construct,AscendC_ConstructOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Ops.td,other,explicit-def,operands:Variadic<AnyType>; types:OptionalAttr<TypeArrayAttr>; isConstexpr:UnitAttr; isStatic:UnitAttr,operands:AnyType/Variadic; types:OptionalAttr/TypeArrayAttr; isConstexpr:UnitAttr; isStatic:UnitAttr,result:AnyType,result:AnyType,
ascendc,ascendc.copy_l0,AscendC_CopyL0Op,CopyBaseOp,include/ascir/Dialect/Asc/IR/Basic/OpCopy.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; mask:Variadic<AnyInteger>; repeatTime:AnyInteger; repeatParams:AscendC_CopyRepeatParams; isSetMask:AnyInteger,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; mask:AnyInteger/Variadic; repeatTime:AnyInteger; repeatParams:AscendC_CopyRepeatParams; isSetMask:AnyInteger,,,
ascendc,ascendc.copy_l1,AscendC_CopyL1Op,CopyBaseOp,include/ascir/Dialect/Asc/IR/Basic/OpCopy.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; mask:AnyInteger; repeatTime:AnyInteger; repeatParams:AscendC_CopyRepeatParams; isSetMask:AnyInteger,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; mask:AnyInteger; repeatTime:AnyInteger; repeatParams:AscendC_CopyRepeatParams; isSetMask:AnyInteger,,,
ascendc,ascendc.cos,CosOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.cosh,CoshOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.count_bits_cnt_same_as_sign_bit,AscendC_CountBitsCntSameAsSignBitOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpScalar.td,other,explicit-def,valueIn:I64,valueIn:I64,count:I64,count:I64,0
ascendc,ascendc.cross_core_set_flag,CrossCoreSetFlagOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpBlockSync.td,other,explicit-def,flagId:AnyType; modeId:UI8Attr; pipe:AscendC_PipeAttr,flagId:AnyType; modeId:UI8Attr; pipe:AscendC_PipeAttr,,,
ascendc,ascendc.cross_core_wait_flag,CrossCoreWaitFlagOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpBlockSync.td,other,explicit-def,flagId:AnyType; modeId:UI8Attr; pipe:AscendC_PipeAttr,flagId:AnyType; modeId:UI8Attr; pipe:AscendC_PipeAttr,,,
ascendc,ascendc.cumsum,CumSumOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,explicit-def,dst:AnyType; lastRow:AnyType; src:AnyType; sharedTmpBuffer:Optional<AnyType>; lastAxis:AnyType; reuseSource:AnyType; outputLastRow:AnyType,dst:AnyType; lastRow:AnyType; src:AnyType; sharedTmpBuffer:AnyType/Optional; lastAxis:AnyType; reuseSource:AnyType; outputLastRow:AnyType,,,
ascendc,ascendc.data_cache_clean_invalid_global,AscendC_DataCacheCleanAndInvalidGlobalOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCache.td,other,explicit-def,dst:AscendC_GlobalTensor; entireType:AscendC_CacheLineAttr; dcciDst:AscendC_DcciDstAttr,dst:AscendC_GlobalTensor; entireType:AscendC_CacheLineAttr; dcciDst:AscendC_DcciDstAttr,,,2;3;3
ascendc,ascendc.data_cache_clean_invalid_global_nodccidst,AscendC_DataCacheCleanAndInvalidGlobalNoDcciDstOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCache.td,other,explicit-def,dst:AscendC_GlobalTensor; entireType:AscendC_CacheLineAttr,dst:AscendC_GlobalTensor; entireType:AscendC_CacheLineAttr,,,2;3
ascendc,ascendc.data_cache_preload,AscendC_DataCachePreloadOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/Common.td,other,explicit-def,src:AscendC_GlobalTensor; cacheOffset:AnyInteger,src:AscendC_GlobalTensor; cacheOffset:AnyInteger,,,0;0
ascendc,ascendc.data_copy_co12dst,AscendC_DataCopyCO12DstOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_DataCopyCO12DstParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_DataCopyCO12DstParams,,,
ascendc,ascendc.data_copy_enhanced,AscendC_DataCopyEnhancedOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_DataCopyParams; enhancedParams:AscendC_DataCopyEnhancedParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_DataCopyParams; enhancedParams:AscendC_DataCopyEnhancedParams,,,
ascendc,ascendc.data_copy_l0,AscendC_DataCopyL0Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; repeatParams:AscendC_DataCopyParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; repeatParams:AscendC_DataCopyParams,,,
ascendc,ascendc.data_copy_l2,AscendC_DataCopyL2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; calCount:AnyType,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; calCount:AnyType,,,
ascendc,ascendc.data_copy_nd2nz,AscendC_DataCopyNd2NzOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_Nd2NzParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_Nd2NzParams,,,
ascendc,ascendc.data_copy_nz2nd,AscendC_DataCopyNz2NdOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_Nz2NdParamsFull,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; intriParams:AscendC_Nz2NdParamsFull,,,
ascendc,ascendc.data_copy_pad_ext_params,AscendC_DataCopyPadExtParamsOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,,,params:AscendC_DataCopyPadExtParams,params:AscendC_DataCopyPadExtParams,
ascendc,ascendc.data_copy_pad_l0,AscendC_DataCopyPadL0Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams; padParams:AscendC_DataCopyPadParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams; padParams:AscendC_DataCopyPadParams,,,
ascendc,ascendc.data_copy_pad_l0_ext,AscendC_DataCopyPadExtL0Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams; padParams:AscendC_DataCopyPadExtParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams; padParams:AscendC_DataCopyPadExtParams,,,
ascendc,ascendc.data_copy_pad_l2,AscendC_DataCopyPadL2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams,,,
ascendc,ascendc.data_copy_pad_l2_ext,AscendC_DataCopyPadExtL2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams,,,
ascendc,ascendc.data_copy_pad_nd2nz,AscendC_DataCopyPadNd2NzOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams; nd2nzParams:AscendC_Nd2NzParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyParams; nd2nzParams:AscendC_Nd2NzParams,,,
ascendc,ascendc.data_copy_pad_nd2nz_ext,AscendC_DataCopyPadExtNd2NzOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams; nd2nzParams:AscendC_Nd2NzParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dataCopyParams:AscendC_DataCopyExtParams; nd2nzParams:AscendC_Nd2NzParams,,,
ascendc,ascendc.data_copy_slice,AscendC_DataCopySliceOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dstSliceInfo:Variadic<AscendC_SliceInfo>; srcSliceInfo:Variadic<AscendC_SliceInfo>; dimValue:Optional<UI32>,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; dstSliceInfo:AscendC_SliceInfo/Variadic; srcSliceInfo:AscendC_SliceInfo/Variadic; dimValue:Optional/UI32,,,
ascendc,ascendc.data_sync_barrier,AscendC_DataSyncBarrierOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpBlockSync.td,other,explicit-def,memDsbType:AscendC_MemDsbAttr,memDsbType:AscendC_MemDsbAttr,,,3
ascendc,ascendc.deinterleave,AscendC_DeInterleaveOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst0:AscendC_LocalTensor; dst1:AscendC_LocalTensor; src:AscendC_LocalTensor; calCount:AnyType,dst0:AscendC_LocalTensor; dst1:AscendC_LocalTensor; src:AscendC_LocalTensor; calCount:AnyType,,,
ascendc,ascendc.digamma,DigammaOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.div_l0,DivL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.div_l1,DivL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.div_l2,DivL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.div_l3,DivL3Op,BinaryL3Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType,dst:AnyType; src0:AnyType; src1:AnyType,,,
ascendc,ascendc.dump_acc_chk_point,AscendC_DumpAccChkPointOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpDumpTensor.td,other,explicit-def,tensor:AscendC_BaseTensorTypeInterface; index:AnyType; countOff:AnyType; dumpSize:AnyType,tensor:AscendC_BaseTensorTypeInterface; index:AnyType; countOff:AnyType; dumpSize:AnyType,,,
ascendc,ascendc.dump_tensor,AscendC_DumpTensorOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpDumpTensor.td,other,explicit-def,tensor:AscendC_BaseTensorTypeInterface; desc:AnyType; dumpSize:AnyType; shapeInfo:Optional<AscendC_ShapeInfo>,tensor:AscendC_BaseTensorTypeInterface; desc:AnyType; dumpSize:AnyType; shapeInfo:AscendC_ShapeInfo/Optional,,,
ascendc,ascendc.duplicate_l0,AscendC_DuplicateL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDuplicate.td,other,explicit-def,dst:AscendC_LocalTensor; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; dstBlockStride:AnyType; dstRepeatStride:AnyType; isSetMask:UnitAttr,dst:AscendC_LocalTensor; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; dstBlockStride:AnyType; dstRepeatStride:AnyType; isSetMask:UnitAttr,,,
